transaction_id,customer_id,transaction_datetime,transaction_type,merchant_category,merchant_name,currency,amount,fee
T1021933,C106427,2022-09-04 17:33:25,card_spend,ride_hailing,Netflix,MYR,106.72,0.69
T1021934,C102003,2022-11-11 23:33:52,transfer_out,electronics,Netflix,THB,499.93,2.8
T1021935,C100083,2023-05-01 12:37:45,transfer_in,utilities,Lazada,THB,460.34,0.0
T1021936,C106073,2022-01-06 04:04:48,transfer_out,food_delivery,Shopee,SGD,552.43,1.6
T1021937,C100543,2025-09-05 08:30:19,transfer_out,ecommerce, Netflix,IDR,275.41,0.58
T1021938,C105020,2025-07-14 08:19:53,fx_spend,food_delivery,Samsung,USD,152.43,2.02
T1021939,C100909,19/08/2024 05:32,transfer_out,travel,TNB,SGD,13.33,1.08
T1021940,C104648,2023-08-12 08:27:12,transfer_in,travel,Lazada,MYR,40.08,0.0
T1021941,C104814,2024-03-07 16:57:10,card_spend,food_delivery, Lazada,MYR,103.47,0.2
T1021942,C107960,2024-04-10 16:11:10,card_spend,ecommerce,Samsung,MYR,139.73,0.47
T1021943,C106252,2025-03-08 20:30:23,fx_spend,subscriptions,TNB,MYR,91.67,0.41
T1021944,C100313,2024-03-06 18:25:56,transfer_out,utilities,Shopee,USD,374.12,0.83
T1021945,C106831,2024-12-01 10:08:54,fx_spend,ecommerce,Samsung,SGD,85.51,1.24
T1021946,C107680,2024-05-01 03:42:19,card_spend,travel,Tesco,MYR,97.96,0.21
T1021947,C102233,2025-02-08 01:58:41,cash_withdrawal,electronics,Maxis,MYR,124.7,1.95
T1021948,C103512,2025-05-04 20:20:10,card_spend,utilities,TNG,USD,51.02,0.69
T1021949,C103094,2025-08-22 12:18:09,transfer_out,subscriptions,Shopee,IDR,614.0,2.06
T1021950,C105994,2022-12-24 16:22:16,card_spend,ride_hailing,TNB,MYR,16.69,0.35
T1021951,C103250,14/04/2022 14:32,card_spend,food_delivery,Samsung,MYR,88.91,0.66
T1021952,C102113,16/05/2022 19:24,cash_withdrawal,ecommerce,TNG,MYR,43.07,1.9
T1021953,C103838,2023-03-26 16:28:14,card_spend,ecommerce,Shopee,MYR,168.77,0.61
T1021954,C102128,2024-07-09 04:37:28,transfer_out,utilities,AEON,USD,355.57,1.02
T1021955,C100913,2023-09-23 14:05:10,card_spend,food_delivery,aeon,MYR,55.87,0.57
T1021956,C103965,2022-11-04 15:44:45,card_spend,food_delivery,AirAsia,MYR,61.13,0.68
T1021957,C104771,06/12/2024 08:09,transfer_out,ecommerce,Samsung,MYR,336.21,1.78
T1021958,C102182,2024-03-01 09:02:20,card_spend,groceries,Tesco,MYR,72.46,0.41
T1021959,C107552,2023-10-02 13:15:14,card_spend,food_delivery,Tesco,MYR,29.64,0.14
T1021960,C107656,2024-02-09 16:43:35,card_spend,food_delivery,Tesco,SGD,131.88,0.5
T1021961,C102434,2023-09-26 11:42:45,card_spend,food_delivery,AEON,MYR,21.1,0.44
T1021962,C101254,2024-04-21 16:36:57,fx_spend,groceries,Samsung,SGD,240.9,1.5
T1021963,C105990,2023-02-01 20:40:05,cash_withdrawal,subscriptions,Netflix,MYR,87.58,2.13
T1021964,C100646,2025-07-08 17:00:26,card_spend,groceries,Maxis,MYR,87.46,0.56
T1021965,C101790,2023-02-17 03:38:29,card_spend,subscriptions,TNG,MYR,148.83,0.86
T1021966,C104995,2023-03-03 03:50:21,card_spend,ecommerce,AEON,MYR,110.85,0.04
T1021967,C105689,2022-04-13 09:12:44,transfer_in,electronics,TNB,MYR,299.29,0.0
T1021968,C106126,2024-10-19 03:24:33,card_spend,ride_hailing,TNG,USD,106.91,0.4
T1021969,C102010,2025-04-19 11:11:34,cash_withdrawal,subscriptions,AEON,MYR,244.38,0.91
T1021970,C104037,2022-08-22 14:43:55,card_spend,groceries,Tesco,MYR,163.71,0.2
T1021971,C102853,2022-06-24 12:59:32,card_spend,utilities,Lazada,MYR,82.61,0.06
T1021972,C102134,2025-09-16 22:22:06,card_spend,food_delivery,Grab,MYR,76.65,0.57
T1021973,C101109,2024-07-13 17:43:39,card_spend,food_delivery,TNG,MYR,136.32,0.38
T1021974,C106994,2025-05-15 09:25:29,cash_withdrawal,electronics,Shopee,IDR,166.53,
T1021975,C104237,2022-04-14 18:52:08,transfer_in,ecommerce,Netflix,MYR,384.09,0.0
T1021976,C105419,2024-01-21 06:57:15,card_spend,subscriptions,AirAsia,USD,96.87,0.08
T1021977,C103422,2025-04-02 22:19:25,transfer_out,food_delivery,TNB,MYR,115.15,0.34
T1021978,C105048,2022-03-21 13:04:01,card_spend,ride_hailing,TNB,USD,9.59,0.69
T1021979,C101421,2023-08-17 13:05:43,fx_spend,ecommerce,AirAsia,MYR,4.84,0.79
T1021980,C101985,2022-08-18 14:26:59,card_spend,groceries,Maxis,MYR,136.94,0.79
T1021981,C106235,2025-09-14 12:35:04,card_spend,electronics,Netflix,VND,72.27,0.88
T1021982,C105220,2022-08-12 22:29:32,fx_spend,groceries,Netflix,MYR,,1.94
T1021983,C105960,2024-08-29 20:20:20,card_spend,ecommerce,Lazada,SGD,89.43,0.42
T1021984,C107038,2022-06-22 10:10:46,transfer_out,utilities,Lazada,MYR,488.07,2.23
T1021985,C105508,2024-02-16 05:00:00,transfer_out,electronics,TNG,USD,338.56,0.03
T1021986,C100706,2024-04-22 21:04:25,cash_withdrawal,food_delivery,Grab,MYR,125.24,2.15
T1021987,C105443,2024-06-26 10:18:26,transfer_out,groceries,Lazada,IDR,126.92,0.83
T1021988,C105253,2023-04-24 09:09:51,transfer_in,ecommerce,Tesco,THB,96.05,0.0
T1021989,C107506,2022-07-16 07:39:14,card_spend,ride_hailing,Tesco,MYR,79.75,0.26
T1021990,C106244,2025-04-04 04:03:50,card_spend,electronics,Tesco,MYR,32.68,0.14
T1021991,C107837,2023-10-04 02:06:08,transfer_out,groceries,Tesco,THB,98.47,2.75
T1021992,C102290,2025-02-13 21:17:23,card_spend,electronics,Lazada,VND,70.74,1.0
T1021993,C101695,2022-01-06 23:05:40,fx_spend,ecommerce,Grab,VND,132.81,1.57
T1021994,C101028,2022-11-02 07:57:23,card_spend,groceries,Tesco,THB,50.2,0.47
T1021995,C101434,2022-08-23 16:39:25,transfer_out,groceries,TNB,USD,350.96,2.61
T1021996,C104919,2022-01-23 11:44:25,transfer_out,food_delivery,Netflix,VND,12.25,1.09
T1021997,C102973,2022-01-11 23:23:07,card_spend,electronics,TNB,MYR,106.68,0.48
T1021998,C105239,2025-03-18 14:15:06,fx_spend,ecommerce,Maxis,MYR,46.28,1.24
T1021999,C106564,24/01/2025 12:53,transfer_out,ride_hailing,GRAB,PHP,534.38,1.35
T1022000,C106967,2022-11-25 19:46:19,transfer_out,utilities,Netflix,MYR,175.75,0.57
T1022001,C100822,26/10/2024 01:47,card_spend,ride_hailing,TNG,USD,56.26,0.0
T1022002,C103702,2024-06-05 12:05:37,card_spend,electronics,AirAsia,MYR,166.51,0.76
T1022003,C100901,2022-02-03 11:18:37,card_spend,electronics,Netflix,MYR,94.44,0.24
T1022004,C100951,2022-09-05 18:26:23,transfer_in,travel,Netflix,MYR,133.58,0.0
T1022005,C104859,27/08/2024 06:54,card_spend,groceries,Lazada,THB,23.29,0.78
T1022006,C107905,2025-09-17 19:00:15,card_spend,groceries,Tesco,MYR,217.84,0.84
T1022007,C103039,2022-06-26 02:18:00,transfer_out,groceries,Tesco,MYR,158.46,0.83
T1022008,C107977,2023-06-04 12:53:54,cash_withdrawal,utilities,TNB,SGD,240.75,2.4
T1022009,C106097,2023-04-26 18:17:43,transfer_out,ecommerce,Maxis,THB,187.62,2.25
T1022010,C105921,2022-07-31 22:38:38,transfer_out,food_delivery,Grab,VND,136.69,2.8
T1022011,C102921,2023-07-01 11:03:12,transfer_out,ecommerce,Netflix,MYR,105.82,1.11
T1022012,C104208,2024-08-03 04:58:02,card_spend,subscriptions,aeon,MYR,0.82,0.6
T1022013,C102986,2023-04-29 16:55:33,fx_spend,ride_hailing,MAXIS,MYR,85.88,0.87
T1022014,C107747,2024-12-23 18:54:41,card_spend,electronics,TNG,MYR,47.52,0.51
T1022015,C104743,2022-08-25 19:27:36,transfer_out,ride_hailing,AirAsia,MYR,361.53,1.85
T1022016,C107576,2024-02-27 10:05:09,card_spend,subscriptions,MAXIS,THB,196.27,0.68
T1022017,C101447,2023-01-20 19:45:23,card_spend,food_delivery,TNG,SGD,112.16,0.25
T1022018,C102434,2025-04-19 01:11:36,transfer_in,travel,Grab,MYR,318.65,0.0
T1022019,C104060,2024-06-27 21:25:38,fx_spend,groceries,Lazada,MYR,55.31,2.51
T1022020,C105399,20/12/2024 16:55,transfer_in,food_delivery,TNG,VND,327.35,0.0
T1022021,C103147,16/05/2024 09:13,card_spend,utilities,SAMSUNG,MYR,83.78,0.76
T1022022,C107020,2022-06-07 22:15:32,transfer_out,food_delivery,Samsung,MYR,119.78,
T1022023,C101531,2022-06-21 03:30:27,card_spend,ecommerce,Lazada,USD,153.02,0.77
T1022024,C105132,10/08/2022 04:05,fx_spend,utilities,Grab,USD,49.54,1.25
T1022025,C103075,2022-06-28 18:07:52,card_spend,electronics,AEON,MYR,39.46,0.32
T1022026,C107365,2022-02-21 11:26:30,card_spend,electronics,AirAsia,MYR,163.09,0.71
T1022027,C101057,2023-06-06 01:11:12,card_spend,electronics,Lazada,VND,96.77,0.52
T1022028,C102162,06/07/2024 03:14,card_spend,food_delivery,Netflix,MYR,103.16,1.32
T1022029,C104722,05/02/2024 14:21,card_spend,ride_hailing,Maxis,SGD,109.96,0.78
T1022030,C106616,2025-09-19 10:49:52,card_spend,travel,Maxis,VND,56.63,0.86
T1022031,C107705,2022-01-21 13:57:09,transfer_out,food_delivery,Tesco,MYR,163.58,1.01
T1022032,C100894,2022-05-14 04:29:24,card_spend,subscriptions,TNG,MYR,27.21,0.13
T1022033,C103544,2022-10-17 17:43:45,transfer_in,food_delivery,Maxis,MYR,565.94,0.0
T1022034,C100541,2024-11-28 21:28:04,fx_spend,ecommerce,Lazada,THB,145.84,2.0
T1022035,C104638,2023-02-10 10:21:01,transfer_in,electronics,TNB,THB,186.06,0.0
T1022036,C107611,2024-11-14 04:55:17,transfer_in,travel,AEON,MYR,117.46,0.0
T1022037,C100151,2023-03-12 23:37:06,fx_spend,travel,Netflix,MYR,127.91,0.64
T1022038,C102416,2022-08-24 21:25:28,card_spend,ecommerce,TNB,MYR,149.74,0.01
T1022039,C105937,2024-12-27 17:46:50,card_spend,utilities,Netflix,SGD,10.85,0.54
T1022040,C105415,2022-11-03 18:14:26,card_spend,groceries,AirAsia,MYR,17.82,
T1022041,C102661,2023-09-09 03:41:55,card_spend,ride_hailing,Tesco,USD,26.04,0.44
T1022042,C105201,2022-01-12 05:32:47,transfer_out,ride_hailing,SAMSUNG,MYR,146.0,1.31
T1022043,C100385,2024-12-22 00:06:57,card_spend,food_delivery,TNB,SGD,154.77,0.14
T1022044,C102724,09/08/2022 18:53,fx_spend,food_delivery,Samsung,MYR,94.7,0.04
T1022045,C102014,2023-05-11 15:01:43,card_spend,groceries,Tesco,MYR,79.31,1.16
T1022046,C107470,2023-10-07 22:51:31,card_spend,electronics,AirAsia,MYR,76.47,
T1022047,C103408,01/02/2024 02:41,transfer_out,food_delivery,AEON,MYR,120.05,1.46
T1022048,C106337,2023-01-01 12:01:02,transfer_in,ride_hailing,TNB,MYR,134.78,0.0
T1022049,C100546,2022-10-06 10:08:42,transfer_out,ride_hailing,Netflix,USD,347.48,1.03
T1022050,C106614,2024-12-19 09:18:20,card_spend,ride_hailing,Shopee,MYR,24.55,0.97
T1022051,C103571,2022-09-20 00:24:26,fx_spend,groceries,Lazada,SGD,120.74,0.66
T1022052,C103233,2024-07-15 20:36:02,transfer_out,food_delivery, TNB,PHP,248.42,2.38
T1022053,C100767,2022-07-10 22:10:56,transfer_in,groceries,AirAsia,USD,87.37,0.0
T1022054,C106361,2023-12-03 11:02:14,fx_spend,utilities,AEON,SGD,85.44,0.82
T1022055,C101175,2022-06-10 15:52:17,card_spend,ecommerce, Tesco,PHP,86.27,0.48
T1022056,C107858,2022-09-12 22:57:16,card_spend,ecommerce,Samsung,MYR,66.02,0.51
T1022057,C106033,2023-01-23 16:30:17,transfer_in,electronics,Grab,MYR,249.66,0.0
T1022058,C100258,2025-02-06 21:21:55,transfer_out,groceries,Samsung,USD,259.28,1.74
T1022059,C100007,18/10/2022 00:49,card_spend,utilities,netflix,THB,102.63,0.25
T1022060,C104787,2022-03-23 13:56:23,transfer_out,travel,AEON,MYR,56.39,1.29
T1022061,C104724,2025-09-28 05:31:13,card_spend,food_delivery,AirAsia,VND,36.27,0.48
T1022062,C106240,2024-07-18 00:31:29,card_spend,ride_hailing,Grab,THB,8.68,0.43
T1022063,C104116,2025-01-22 22:20:29,transfer_out,groceries,Shopee,MYR,212.53,2.23
T1022064,C102690,2023-05-18 04:22:09,card_spend,utilities,Shopee,THB,56.72,0.0
T1022065,C107693,09/07/2025 11:46,transfer_in,groceries,Tesco,MYR,737.32,0.0
T1022066,C103873,2023-05-29 04:58:13,card_spend,electronics,AEON,MYR,74.83,0.56
T1022067,C106382,2023-04-21 17:03:55,card_spend,ecommerce,TNB,MYR,32.23,0.66
T1022068,C107229,03/01/2022 19:47,card_spend,ecommerce,AEON,MYR,124.73,0.25
T1022069,C105947,2024-08-22 12:26:49,card_spend,food_delivery,Shopee,USD,71.06,0.95
T1022070,C102627,2022-10-31 04:39:26,transfer_out,electronics,AirAsia,MYR,124.91,1.86
T1022071,C102437,11/03/2023 10:00,card_spend,ride_hailing,AirAsia,MYR,50.04,0.72
T1022072,C106357,2022-12-23 05:13:40,card_spend,subscriptions,Lazada,USD,72.27,0.54
T1022073,C103494,2023-08-09 11:32:36,transfer_in,travel,TNG,MYR,28.63,0.0
T1022074,C107987,2025-01-17 11:56:05,card_spend,ecommerce,Grab,MYR,16.41,0.0
T1022075,C105112,2024-03-04 03:32:29,card_spend,electronics,Samsung,SGD,132.28,0.0
T1022076,C100152,2024-09-21 23:13:30,transfer_in,electronics,AEON ,USD,609.38,0.0
T1022077,C103636,19/04/2025 05:08,card_spend,ecommerce,Maxis,MYR,108.69,0.72
T1022078,C106650,2024-04-19 04:54:36,transfer_out,ecommerce,AirAsia,IDR,286.64,1.5
T1022079,C100644,10/10/2023 13:53,card_spend,food_delivery,Netflix,MYR,0.75,0.67
T1022080,C106678,2024-06-08 21:40:16,card_spend,food_delivery,Lazada,MYR,186.08,0.49
T1022081,C100490,2022-06-13 22:50:21,card_spend,subscriptions,TNB,SGD,23.25,
T1022082,C106744,2023-03-11 08:26:38,card_spend,groceries,Samsung,MYR,176.04,0.0
T1022083,C104813,2024-05-04 22:07:42,card_spend,travel,Grab,MYR,31.88,0.42
T1022084,C105357,2022-03-28 01:39:29,transfer_out,groceries,Lazada,MYR,634.88,3.12
T1022085,C102464,30/11/2022 20:48,card_spend,ecommerce,AEON,MYR,161.11,0.4
T1022086,C105176,2022-02-12 22:56:12,card_spend,subscriptions,Samsung,MYR,159.12,0.47
T1022087,C105208,02/09/2023 07:06,card_spend,subscriptions,AEON,SGD,168.59,1.09
T1022088,C103663,2025-05-18 13:52:50,card_spend,ecommerce,Lazada,SGD,97.09,0.76
T1022089,C107585,2023-09-29 00:40:12,card_spend,ecommerce,TNG,PHP,32.36,0.82
T1022090,C105661,2023-08-02 02:43:11,card_spend,groceries,TNG,MYR,29.77,0.65
T1022091,C103086,28/08/2025 10:29,card_spend,food_delivery,Tesco,MYR,179.59,0.5
T1022092,C104953,2025-06-01 15:18:08,card_spend,ecommerce,Lazada,MYR,160.89,0.58
T1022093,C100858,2023-09-08 23:21:28,card_spend,ecommerce,Shopee,SGD,5.86,0.69
T1022094,C106740,2024-12-03 06:11:33,fx_spend,subscriptions,TNG,MYR,87.57,0.22
T1022095,C100201,2024-06-16 23:12:25,card_spend,travel,Lazada,MYR,116.5,0.34
T1022096,C106470,2022-11-06 03:17:06,transfer_in,groceries,AEON,SGD,642.53,0.0
T1022097,C102311,2022-01-31 16:37:56,card_spend,groceries,Grab,MYR,101.61,0.24
T1022098,C107027,2025-02-04 02:39:25,card_spend,groceries,Samsung,THB,127.64,0.47
T1022099,C105286,12/02/2022 01:47,fx_spend,subscriptions,TNG,MYR,86.28,0.88
T1022100,C106111,2025-01-30 07:14:41,cash_withdrawal,subscriptions,TNG,MYR,125.69,2.49
T1022101,C101148,2024-09-11 16:02:46,transfer_in,utilities,AirAsia,MYR,490.78,0.0
T1022102,C107548,2024-08-02 22:04:32,transfer_in,ride_hailing,Samsung,MYR,894.47,0.0
T1022103,C106969,01/03/2022 22:58,card_spend,subscriptions,AirAsia,USD,104.67,0.32
T1022104,C104311,2023-01-20 15:51:34,transfer_out,ride_hailing,AirAsia,MYR,361.12,0.04
T1022105,C100149,2024-02-29 11:56:18,transfer_out,ecommerce,Samsung,USD,567.33,1.87
T1022106,C105378,2024-11-12 22:43:15,card_spend,ecommerce,Samsung,USD,3.54,0.49
T1022107,C102993,2024-01-18 03:55:53,transfer_out,travel,Tesco,MYR,51.94,2.11
T1022108,C103444,2023-05-12 22:59:41,transfer_out,ride_hailing,AirAsia,THB,72.57,1.57
T1022109,C101171,22/09/2024 23:18,transfer_in,ecommerce,Tesco,MYR,242.11,0.0
T1022110,C107395,2023-05-30 16:19:50,transfer_in,food_delivery,Netflix,MYR,843.3,0.0
T1022111,C107325,07/10/2023 23:08,card_spend,utilities,AirAsia,MYR,90.03,0.79
T1022112,C106899,05/06/2025 02:52,card_spend,ecommerce,TNG,THB,60.15,0.03
T1022113,C106389,2023-11-29 23:26:14,card_spend,electronics,TNB,MYR,38.43,0.77
T1022114,C103972,2023-08-21 05:33:49,card_spend,ecommerce,Maxis,MYR,48.42,0.08
T1022115,C101731,05/05/2022 16:21,transfer_out,food_delivery,Netflix,MYR,260.63,2.29
T1022116,C107323,2022-12-30 22:05:17,card_spend,travel,Grab,THB,90.3,0.78
T1022117,C105768,2023-02-18 02:15:57,card_spend,groceries,Grab,MYR,60.31,0.16
T1022118,C103744,2022-10-10 19:28:12,transfer_out,subscriptions,Grab,MYR,484.82,0.75
T1022119,C107363,14/05/2024 09:11,card_spend,ride_hailing,TNG,MYR,4.2,0.54
T1022120,C102854,2022-07-22 21:23:11,card_spend,utilities,Shopee,MYR,33.16,0.96
T1022121,C100993,2022-12-25 22:38:20,transfer_out,ecommerce,Grab,SGD,179.41,1.01
T1022122,C102273,2022-10-27 19:23:50,card_spend,subscriptions,Netflix,SGD,109.07,0.37
T1022123,C100247,2023-03-01 23:18:45,card_spend,groceries,Netflix,IDR,16.9,0.69
T1022124,C105944,06/08/2025 17:32,transfer_out,electronics,TNG,SGD,67.51,1.83
T1022125,C104239,24/02/2023 15:56,transfer_out,groceries,Lazada,THB,293.54,2.28
T1022126,C107839,2023-01-01 14:15:02,transfer_in,ecommerce,Samsung,IDR,193.96,0.0
T1022127,C102482,29/06/2025 12:29,transfer_out,food_delivery,AirAsia,THB,307.32,0.8
T1022128,C107274,2022-02-02 14:06:24,transfer_out,ride_hailing,Samsung,MYR,116.05,1.93
T1022129,C106715,2024-12-14 17:51:26,card_spend,food_delivery,AirAsia,MYR,171.09,0.25
T1022130,C106127,2023-01-26 02:39:35,card_spend,electronics,Lazada,VND,120.29,0.86
T1022131,C102581,2024-01-08 10:08:40,card_spend,ride_hailing,Samsung,MYR,73.64,1.13
T1022132,C106401,2022-05-20 23:52:19,transfer_out,ecommerce,Shopee,MYR,199.71,1.03
T1022133,C104999,2023-04-24 08:59:22,card_spend,ride_hailing,Shopee,MYR,56.84,0.47
T1022134,C105591,2022-09-25 07:35:17,card_spend,subscriptions,TNB,MYR,21.04,0.5
T1022135,C105197,2024-01-24 19:58:08,card_spend,electronics,Grab,MYR,105.47,0.41
T1022136,C103483,26/07/2022 20:49,card_spend,utilities,Tesco,MYR,25.95,0.04
T1022137,C105443,2025-02-02 16:56:55,card_spend,electronics,Tesco,MYR,74.79,0.86
T1022138,C104065,03/06/2025 20:19,card_spend,utilities,Shopee,MYR,46.14,0.82
T1022139,C102138,2022-01-18 19:42:03,transfer_out,food_delivery,Tesco,IDR,270.52,
T1022140,C106433,2023-06-23 18:07:45,card_spend,electronics,Lazada,MYR,60.7,1.16
T1022141,C106660,2022-05-06 12:47:33,card_spend,groceries,Netflix,MYR,30.92,0.51
T1022142,C101337,2025-02-17 01:33:41,card_spend,electronics,Netflix,MYR,151.15,0.37
T1022143,C100358,27/06/2025 16:06,fx_spend,ecommerce,Grab,MYR,106.15,1.23
T1022144,C104492,2022-10-27 23:23:02,transfer_out,travel,AirAsia,MYR,210.68,2.09
T1022145,C106337,2024-07-26 09:04:09,transfer_out,ride_hailing,Shopee,MYR,73.51,0.03
T1022146,C104005,2023-07-08 21:35:29,transfer_in,electronics,Maxis,MYR,664.45,0.0
T1022147,C106909,2023-03-19 21:53:42,transfer_in,utilities,Maxis,MYR,259.63,0.0
T1022148,C106653,2025-05-21 07:21:10,card_spend,food_delivery,TNB,IDR,45.83,0.44
T1022149,C107016,2022-06-02 01:11:01,transfer_out,electronics,Maxis,MYR,301.3,0.58
T1022150,C100434,2023-03-28 14:53:31,card_spend,electronics,AEON,MYR,48.13,0.99
T1022151,C100912,2024-06-03 07:59:53,card_spend,food_delivery,AEON,MYR,102.34,0.42
T1022152,C100470,2025-09-17 17:53:23,card_spend,food_delivery,TNG,MYR,45.46,1.02
T1022153,C102397,2022-06-22 05:30:11,card_spend,ecommerce,Tesco,USD,98.47,0.64
T1022154,C107643,2025-03-21 18:30:15,transfer_in,travel,AEON,SGD,588.98,0.0
T1022155,C107934,23/10/2023 13:56,card_spend,groceries,AirAsia,VND,25.53,0.14
T1022156,C104922,02/07/2022 07:13,cash_withdrawal,subscriptions,AEON,SGD,319.79,1.79
T1022157,C100103,27/09/2024 04:54,card_spend,food_delivery,Netflix,MYR,124.8,0.81
T1022158,C101129,2025-02-09 14:45:48,card_spend,ecommerce,TNB,IDR,169.72,0.9
T1022159,C104046,2022-05-19 03:36:03,card_spend,food_delivery,TNG,PHP,4.19,0.28
T1022160,C105335,2022-05-03 22:08:18,transfer_out,food_delivery, Tesco,IDR,111.82,0.46
T1022161,C101183,2022-08-21 13:52:29,transfer_out,subscriptions,TNB,MYR,312.46,2.34
T1022162,C102177,31/03/2024 06:31,transfer_out,utilities,Shopee,USD,165.29,1.41
T1022163,C103888,2023-02-01 17:02:10,transfer_out,food_delivery,Samsung,MYR,369.29,1.18
T1022164,C102189,17/08/2022 16:00,card_spend,utilities,Shopee,MYR,0.17,0.63
T1022165,C107516,2023-05-10 19:23:56,card_spend,utilities,AirAsia,MYR,124.08,0.82
T1022166,C102374,2025-08-04 16:46:25,transfer_out,ecommerce,AirAsia,SGD,89.48,0.01
T1022167,C100604,2025-05-27 01:36:25,transfer_in,subscriptions,TNB,MYR,109.01,0.0
T1022168,C104154,2023-10-02 03:10:21,card_spend,travel,Maxis,IDR,52.56,0.37
T1022169,C103717,23/09/2024 23:23,transfer_in,subscriptions,TNG,MYR,49.06,0.0
T1022170,C101827,2022-05-20 17:20:42,transfer_out,ecommerce,Tesco,MYR,596.55,1.27
T1022171,C103118,16/07/2024 21:46,card_spend,utilities,TNB,SGD,71.3,0.71
T1022172,C103855,2023-09-06 07:38:03,transfer_out,electronics,Tesco,USD,579.33,0.59
T1022173,C100412,07/07/2025 01:53,card_spend,utilities,Samsung,MYR,63.49,0.11
T1022174,C106970,27/09/2022 06:33,card_spend,food_delivery,TNG,MYR,77.0,0.26
T1022175,C103675,2023-01-11 00:52:39,transfer_out,food_delivery,TNG,MYR,171.14,1.33
T1022176,C106990,05/04/2025 04:17,transfer_in,groceries,TNG,MYR,731.81,0.0
T1022177,C103462,2022-07-29 00:59:33,transfer_in,ride_hailing,TNG,MYR,272.9,0.0
T1022178,C101041,2024-09-13 22:24:22,card_spend,travel,Netflix,MYR,53.43,0.48
T1022179,C106685,2023-09-18 12:51:25,card_spend,groceries,Shopee,MYR,190.23,0.16
T1022180,C104533,2025-03-02 07:47:11,card_spend,electronics,Tesco,MYR,179.28,0.88
T1022181,C102709,2024-04-07 19:08:30,card_spend,ride_hailing,TNB,USD,173.08,
T1022182,C105775,2023-10-12 19:46:35,card_spend,utilities,Maxis,MYR,53.95,0.57
T1022183,C102035,2022-08-10 09:10:32,card_spend,ecommerce,Grab,MYR,94.11,0.55
T1022184,C100290,2023-07-25 19:50:17,transfer_out,subscriptions,Grab,SGD,351.32,0.29
T1022185,C107770,2022-05-19 22:10:40,transfer_out,utilities,Grab,MYR,78.79,1.14
T1022186,C107937,2025-07-27 07:53:40,card_spend,utilities,Lazada,MYR,27.88,0.62
T1022187,C100030,2022-10-27 09:07:21,card_spend,utilities,Maxis,SGD,6.41,0.45
T1022188,C103432,2023-12-28 19:29:38,card_spend,groceries,Grab,VND,110.48,0.54
T1022189,C102971,2024-01-11 19:37:44,card_spend,subscriptions,Maxis,IDR,135.27,0.94
T1022190,C102921,2022-08-10 15:55:05,card_spend,groceries,TNG,MYR,95.32,0.03
T1022191,C106429,2024-01-07 06:23:35,fx_spend,subscriptions,TNB,MYR,119.26,0.98
T1022192,C105103,2023-09-08 08:54:57,card_spend,ecommerce,AirAsia,USD,213.93,0.53
T1022193,C104388,2024-11-03 21:18:22,card_spend,utilities,Samsung,IDR,66.34,0.02
T1022194,C105168,2024-07-22 22:14:19,card_spend,groceries,Netflix,SGD,83.45,0.33
T1022195,C106257,2022-01-07 17:55:43,transfer_in,utilities,Samsung,THB,431.77,0.0
T1022196,C100809,2023-07-06 20:04:33,transfer_out,ride_hailing,Samsung,USD,282.0,2.31
T1022197,C104061,2023-07-16 13:35:23,transfer_out,subscriptions,Samsung,THB,167.51,2.2
T1022198,C101645,2023-07-10 06:20:24,transfer_out,electronics,Lazada,MYR,291.78,0.23
T1022199,C101947,22/07/2024 02:00,card_spend,travel,Samsung,MYR,73.06,0.57
T1022200,C105722,2022-01-18 08:05:53,card_spend,utilities,Samsung,IDR,149.44,0.92
T1022201,C100125,2025-09-12 03:49:11,card_spend,utilities,Tesco,MYR,33.54,0.35
T1022202,C106905,2024-03-07 21:49:54,card_spend,travel,AirAsia,PHP,43.53,0.74
T1022203,C100385,2023-03-14 19:43:01,card_spend,food_delivery,TNG,USD,209.55,0.37
T1022204,C101396,2024-10-22 05:13:24,card_spend,subscriptions,TNG,THB,69.27,0.57
T1022205,C105352,2024-03-14 18:06:03,card_spend,ecommerce,Shopee,THB,0.93,0.37
T1022206,C106139,2022-11-17 11:36:52,card_spend,groceries,Shopee,MYR,95.37,0.49
T1022207,C101658,2022-06-17 01:43:29,transfer_out,ecommerce,Grab,MYR,434.86,1.17
T1022208,C107798,2022-01-24 06:29:58,transfer_out,food_delivery,Samsung,MYR,240.6,0.34
T1022209,C102246,2022-12-03 07:16:22,cash_withdrawal,electronics,Netflix,MYR,151.33,1.9
T1022210,C106726,23/08/2025 10:24,cash_withdrawal,electronics,Samsung,SGD,114.79,2.02
T1022211,C102740,2023-02-18 04:47:16,transfer_out,food_delivery,TNG,MYR,382.29,2.23
T1022212,C105035,2023-04-27 04:38:09,transfer_out,subscriptions,Samsung,USD,398.83,2.4
T1022213,C106866,2023-09-29 16:08:02,transfer_out,ride_hailing,TNG,MYR,129.64,0.77
T1022214,C107144,2024-07-13 02:50:16,fx_spend,ride_hailing,Maxis,MYR,146.91,0.67
T1022215,C104448,2023-02-19 04:38:15,transfer_in,food_delivery,Maxis,MYR,223.13,0.0
T1022216,C100949,01/12/2022 12:12,transfer_out,groceries,AEON,MYR,390.93,1.88
T1022217,C104193,2022-03-31 05:32:32,transfer_out,ride_hailing,Samsung,THB,174.23,2.62
